SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
142130,0,Cash loans,M,Y,Y,0,157500.0,1288350.0,37800.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00733,-14383,-582,-8497.0,-4831,1.0,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.6955107320329919,0.2801295301857279,0.5620604831738043,0.1031,0.0879,0.9821,0.7552,0.0413,0.0,0.2069,0.1667,0.2083,0.0789,0.0841,0.0894,0.0,0.0,0.105,0.0912,0.9821,0.7648,0.0417,0.0,0.2069,0.1667,0.2083,0.0807,0.0918,0.0932,0.0,0.0,0.1041,0.0879,0.9821,0.7585,0.0416,0.0,0.2069,0.1667,0.2083,0.0802,0.0855,0.091,0.0,0.0,reg oper account,block of flats,0.09300000000000001,"Stone, brick",No,0.0,0.0,0.0,0.0,-1503.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
290984,0,Cash loans,F,N,Y,1,112500.0,319500.0,15538.5,319500.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.025164,-12818,-469,-2873.0,-4198,,1,1,0,1,0,0,Laborers,3.0,2,2,MONDAY,16,0,0,0,0,0,0,Business Entity Type 2,0.4999122144950988,0.7025451574871318,0.5082869913916046,0.0866,0.1162,0.9767,0.6804,0.0102,0.0,0.2069,0.1667,0.2083,0.0,0.0706,0.0867,0.0116,0.0328,0.0882,0.1205,0.9767,0.6929,0.0103,0.0,0.2069,0.1667,0.2083,0.0,0.0771,0.0904,0.0117,0.0347,0.0874,0.1162,0.9767,0.6847,0.0103,0.0,0.2069,0.1667,0.2083,0.0,0.0718,0.0883,0.0116,0.0335,reg oper account,block of flats,0.0809,"Stone, brick",No,1.0,0.0,1.0,0.0,-2334.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
253553,0,Cash loans,F,N,Y,0,157500.0,1232793.0,47083.5,1134000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.003069,-16408,-4712,-7254.0,-4327,,1,1,0,1,0,0,Sales staff,2.0,3,3,WEDNESDAY,11,0,0,0,0,1,1,Trade: type 7,,0.1559734910708262,0.5954562029091491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-657.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
136392,0,Cash loans,F,N,N,0,117000.0,269550.0,10116.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.016612000000000002,-18740,-1911,-6081.0,-2267,,1,1,0,1,0,0,Accountants,2.0,2,2,THURSDAY,11,0,0,0,0,1,1,Agriculture,,0.4007516733215653,0.5136937663039473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-274.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
153735,0,Revolving loans,F,N,N,1,247500.0,720000.0,36000.0,720000.0,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.018634,-14700,-4272,-804.0,-4846,,1,1,0,1,0,0,Accountants,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,Legal Services,,0.3399344999751629,0.7407990879702335,0.0722,0.0842,0.9796,0.7212,0.0353,0.0,0.1379,0.1667,0.2083,0.0482,0.0588,0.0729,0.0,0.0744,0.0735,0.0874,0.9796,0.7321,0.0356,0.0,0.1379,0.1667,0.2083,0.0493,0.0643,0.0759,0.0,0.0788,0.0729,0.0842,0.9796,0.7249,0.0355,0.0,0.1379,0.1667,0.2083,0.0491,0.0599,0.0742,0.0,0.076,reg oper spec account,block of flats,0.0928,"Stone, brick",No,2.0,0.0,2.0,0.0,-2942.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
186410,0,Cash loans,F,N,N,0,90000.0,273636.0,14031.0,247500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.007120000000000001,-24574,365243,-12724.0,-4663,,1,0,0,1,1,0,,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,,0.0724680933058348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
228569,0,Cash loans,F,N,Y,1,135000.0,248760.0,24732.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-13887,-971,-3989.0,-4728,,1,1,0,1,0,1,,3.0,2,2,MONDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.8556288351434342,0.7300709416687616,0.4722533429586386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1540.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
383574,0,Cash loans,M,N,Y,0,202500.0,828000.0,27495.0,828000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010966,-23347,365243,-10325.0,-4714,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,XNA,,0.31333374914217565,,0.0742,0.05,0.9861,0.8096,0.0139,0.08,0.069,0.3333,,0.061,,0.0693,,0.0108,0.0756,0.0519,0.9861,0.8171,0.0141,0.0806,0.069,0.3333,,0.0624,,0.0722,,0.0114,0.0749,0.05,0.9861,0.8121,0.013999999999999999,0.08,0.069,0.3333,,0.0621,,0.0706,,0.011000000000000001,org spec account,block of flats,0.0621,Panel,No,1.0,0.0,1.0,0.0,-1590.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
267307,0,Cash loans,F,Y,Y,0,112500.0,450000.0,21109.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.028663,-14584,-840,-2126.0,-1063,3.0,1,1,0,1,0,0,Laborers,1.0,2,2,TUESDAY,13,0,0,0,0,0,0,Police,,0.5449384450652479,0.20208660168203949,,,0.9702,,,,,,,,,0.0037,,,,,0.9702,,,,,,,,,0.0032,,,,,0.9702,,,,,,,,,0.0037,,,,block of flats,0.0024,,Yes,0.0,0.0,0.0,0.0,-2077.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
178855,1,Cash loans,F,N,Y,0,292500.0,755190.0,36459.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-19176,-3596,-11860.0,-2703,,1,1,1,1,0,0,Low-skill Laborers,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Self-employed,,0.5056380139178598,0.2636468134452008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-923.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
426731,0,Cash loans,F,N,N,0,180000.0,814041.0,23931.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00702,-19988,-2667,-11772.0,-1682,,1,1,1,1,1,0,,2.0,2,2,TUESDAY,16,0,0,0,0,1,1,Business Entity Type 3,0.5526954166696192,0.3302393733571632,0.3046721837533529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-766.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,6.0
180167,0,Revolving loans,F,N,N,0,135000.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,With parents,0.009657,-8943,-1909,-4163.0,-1587,,1,1,0,1,1,0,Sales staff,1.0,2,2,MONDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.453628643020401,0.5656079814115492,0.0825,0.0809,0.9781,0.7008,0.008,0.0,0.1379,0.1667,0.2083,0.0482,0.0672,0.0699,0.0,0.0,0.084,0.084,0.9782,0.7125,0.0081,0.0,0.1379,0.1667,0.2083,0.0493,0.0735,0.0728,0.0,0.0,0.0833,0.0809,0.9781,0.7048,0.0081,0.0,0.1379,0.1667,0.2083,0.049,0.0684,0.0711,0.0,0.0,reg oper account,block of flats,0.0593,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
425198,0,Cash loans,M,Y,Y,0,112500.0,1011955.5,56637.0,904500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-18057,-7682,-4087.0,-1608,21.0,1,1,0,1,1,0,Managers,2.0,2,2,MONDAY,14,0,0,0,0,1,1,Business Entity Type 3,0.7589754252904656,0.7368932498706053,0.656158373001177,0.032,0.0523,0.9816,0.6872,0.0166,0.0,0.1034,0.125,0.1667,0.0546,0.0261,0.0319,0.0,0.0,0.0326,0.0542,0.9772,0.6994,0.0167,0.0,0.1034,0.125,0.1667,0.0559,0.0285,0.0308,0.0,0.0,0.0323,0.0523,0.9816,0.6914,0.0167,0.0,0.1034,0.125,0.1667,0.0556,0.0265,0.0324,0.0,0.0,reg oper account,block of flats,0.033,"Stone, brick",No,3.0,0.0,3.0,0.0,-2932.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
324728,0,Cash loans,M,Y,Y,0,157500.0,1068619.5,58099.5,877500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-20616,365243,-10291.0,-4116,7.0,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,8,0,0,0,0,0,0,XNA,,0.4574631663700535,0.520897599048938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1894.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
198434,0,Cash loans,M,Y,N,0,135000.0,927252.0,24457.5,774000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010276,-17481,-1286,-9642.0,-1025,24.0,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,12,0,1,1,0,0,0,Business Entity Type 3,,0.61595987492318,0.7001838506835805,0.033,0.0,0.9757,0.6668,0.0028,0.0,0.069,0.125,0.1667,0.0331,0.0269,0.0259,0.0,0.0,0.0336,0.0,0.9757,0.6798,0.0028,0.0,0.069,0.125,0.1667,0.0339,0.0294,0.027000000000000003,0.0,0.0,0.0333,0.0,0.9757,0.6713,0.0028,0.0,0.069,0.125,0.1667,0.0337,0.0274,0.0264,0.0,0.0,reg oper spec account,block of flats,0.0219,"Stone, brick",No,0.0,0.0,0.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
343922,0,Cash loans,F,N,N,2,72000.0,315000.0,19165.5,315000.0,Family,Working,Secondary / secondary special,Married,Municipal apartment,0.028663,-15489,-749,-8467.0,-4096,,1,1,1,1,1,0,Medicine staff,4.0,2,2,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 2,,0.6789451788635247,0.6413682574954046,0.0825,0.0793,0.9767,,,0.0,0.1379,0.1667,,,,,,0.0,0.084,0.0823,0.9767,,,0.0,0.1379,0.1667,,,,,,0.0,0.0833,0.0793,0.9767,,,0.0,0.1379,0.1667,,,,,,0.0,,,0.0739,Mixed,No,0.0,0.0,0.0,0.0,-2357.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
414386,0,Cash loans,F,Y,Y,2,166500.0,675000.0,32602.5,675000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.003818,-14717,-3410,-751.0,-4532,9.0,1,1,1,1,0,0,Accountants,4.0,2,2,SUNDAY,4,0,0,0,0,0,0,Business Entity Type 3,0.3483371454894308,0.5223902373322465,0.6212263380626669,0.0773,0.0764,0.9985,0.9796,0.0349,0.0,0.069,0.1667,0.0417,0.0171,0.063,0.0697,0.0,0.0878,0.0788,0.0793,0.9985,0.9804,0.0352,0.0,0.069,0.1667,0.0417,0.0175,0.0689,0.0727,0.0,0.09300000000000001,0.0781,0.0764,0.9985,0.9799,0.0352,0.0,0.069,0.1667,0.0417,0.0174,0.0641,0.071,0.0,0.0897,reg oper account,block of flats,0.07400000000000001,Monolithic,No,0.0,0.0,0.0,0.0,-716.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
444047,0,Cash loans,F,N,Y,0,112500.0,814500.0,23944.5,814500.0,Family,Working,Secondary / secondary special,Widow,House / apartment,0.00496,-15476,-1764,-2235.0,-4325,,1,1,1,1,1,0,Laborers,1.0,2,2,FRIDAY,12,0,0,0,0,0,0,Self-employed,,0.18767874164306111,0.5656079814115492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-945.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
287857,0,Cash loans,M,N,N,0,247500.0,1125000.0,36292.5,1125000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755,-16106,-1030,-9538.0,-2834,,1,1,1,1,1,0,Managers,2.0,2,2,MONDAY,10,1,1,0,1,1,0,Business Entity Type 3,0.4115770538522286,0.6085520150193787,0.21640296051521946,0.0814,0.0791,0.9767,0.6804,0.0016,0.0,0.1379,0.1667,0.2083,0.043,0.0664,0.0634,0.0,0.0,0.083,0.0821,0.9767,0.6929,0.0016,0.0,0.1379,0.1667,0.2083,0.044000000000000004,0.0725,0.0661,0.0,0.0,0.0822,0.0791,0.9767,0.6847,0.0016,0.0,0.1379,0.1667,0.2083,0.0437,0.0676,0.0646,0.0,0.0,reg oper account,block of flats,0.0508,"Stone, brick",No,0.0,0.0,0.0,0.0,-720.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,3.0,1.0
426634,0,Cash loans,F,N,Y,1,135000.0,630000.0,24543.0,630000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-17479,-985,-1526.0,-1027,,1,1,0,1,0,0,,3.0,2,2,TUESDAY,10,0,0,0,0,0,0,Government,,0.6410274785991581,0.2822484337007223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-330.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
218338,0,Cash loans,F,N,Y,0,166500.0,279000.0,13549.5,279000.0,Family,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,0.007114,-20620,365243,-10314.0,-3253,,1,0,0,1,0,0,,1.0,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,0.6435304402541651,0.5912493008496675,0.6894791426446275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2138.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
454615,0,Cash loans,F,N,Y,0,144000.0,286704.0,23116.5,247500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.010032,-18276,-2152,-329.0,-1827,,1,1,0,1,1,0,Sales staff,2.0,2,2,THURSDAY,5,0,0,0,0,0,0,Self-employed,,0.2442620443014153,0.5849900404894085,0.1041,0.0843,0.9781,0.7008,0.0393,0.0,0.2069,0.1667,0.0,0.0063,0.0841,0.1098,0.0039,0.0,0.1061,0.0875,0.9782,0.7125,0.0397,0.0,0.2069,0.1667,0.0,0.0065,0.0918,0.1144,0.0039,0.0,0.1051,0.0843,0.9781,0.7048,0.0396,0.0,0.2069,0.1667,0.0,0.0064,0.0855,0.1117,0.0039,0.0,reg oper spec account,block of flats,0.0933,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
344867,0,Cash loans,F,N,Y,0,202500.0,1006920.0,42790.5,900000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006207,-20835,365243,-9110.0,-4267,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,XNA,,0.6611768946110114,0.6279908192952864,,0.1236,0.9856,0.8028,,0.0,0.2759,0.1667,0.2083,,0.0916,0.0773,,,,0.1283,0.9856,0.8105,,0.0,0.2759,0.1667,0.2083,,0.1001,0.0806,,,,0.1236,0.9856,0.8054,,0.0,0.2759,0.1667,0.2083,,0.0932,0.0787,,,reg oper account,block of flats,0.0901,Mixed,No,10.0,3.0,10.0,1.0,-456.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
144046,0,Cash loans,F,N,Y,4,135000.0,675000.0,24376.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.008473999999999999,-13519,-875,-2437.0,-5409,,1,1,0,1,0,0,Sales staff,5.0,2,2,THURSDAY,10,0,0,0,0,1,1,Self-employed,,0.6547844907017011,0.2778856891082046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-585.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
298437,0,Revolving loans,F,N,Y,2,135000.0,292500.0,14625.0,292500.0,Unaccompanied,Working,Secondary / secondary special,Separated,Rented apartment,0.035792000000000004,-12013,-1640,-5204.0,-2246,,1,1,0,1,1,0,Low-skill Laborers,3.0,2,2,MONDAY,13,0,0,0,0,1,1,Self-employed,0.7288226943864702,0.4015449082840018,0.7407990879702335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-359.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,2.0,0.0
206727,0,Cash loans,M,Y,Y,0,360000.0,790434.0,31477.5,706500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.014464,-17719,-3582,-7869.0,-1270,9.0,1,1,0,1,0,0,,2.0,2,2,SATURDAY,7,0,0,0,0,0,0,Business Entity Type 3,,0.6085988969802121,0.5954562029091491,0.1299,0.0495,0.9851,0.7959999999999999,0.1531,0.04,0.0345,0.3333,0.375,0.1151,0.1059,0.0888,0.0,0.0,0.1324,0.0514,0.9851,0.804,0.1545,0.0403,0.0345,0.3333,0.375,0.1177,0.1157,0.0925,0.0,0.0,0.1312,0.0495,0.9851,0.7987,0.1541,0.04,0.0345,0.3333,0.375,0.1171,0.1077,0.0904,0.0,0.0,not specified,block of flats,0.1535,Panel,No,1.0,0.0,1.0,0.0,-2803.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
244472,0,Revolving loans,F,N,Y,1,135000.0,405000.0,20250.0,405000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.028663,-16367,-4860,-4329.0,-4367,,1,1,0,1,0,0,,3.0,2,2,THURSDAY,8,0,0,0,0,0,0,Medicine,0.6855679042636864,0.5529084936412779,0.36227724703843145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
361720,0,Cash loans,M,Y,N,0,157500.0,1346089.5,40941.0,1206000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,-19843,-1922,-3205.0,-3403,14.0,1,1,0,1,0,0,Managers,2.0,2,2,THURSDAY,10,0,0,0,0,1,1,Self-employed,,0.4871575041522476,0.6075573001388961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
428399,0,Cash loans,F,N,Y,1,126000.0,1288350.0,37800.0,1125000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.022625,-15505,-8104,-1950.0,-5346,,1,1,1,1,0,0,Laborers,3.0,2,2,SUNDAY,12,0,0,0,0,0,0,Business Entity Type 2,,0.6857230311798775,0.8327850252992314,0.034,0.0,0.9622,0.4832,0.0033,0.0,0.1034,0.0417,0.0833,0.0,0.0277,0.0143,0.0,0.0,0.0347,0.0,0.9623,0.5034,0.0034,0.0,0.1034,0.0417,0.0833,0.0,0.0303,0.0149,0.0,0.0,0.0344,0.0,0.9622,0.4901,0.0034,0.0,0.1034,0.0417,0.0833,0.0,0.0282,0.0145,0.0,0.0,not specified,block of flats,0.013000000000000001,"Stone, brick",Yes,8.0,0.0,8.0,0.0,-393.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
149881,0,Cash loans,F,N,N,0,135000.0,568800.0,20560.5,450000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.018209,-14805,-7938,-8934.0,-5001,,1,1,1,1,1,0,,2.0,3,3,WEDNESDAY,18,0,0,0,0,0,0,Government,0.5585728662676747,0.4580168062043187,,,,0.9444,,,,,,,,,0.0059,,,,,0.9444,,,,,,,,,0.0062,,,,,0.9444,,,,,,,,,0.006,,,,,0.0047,,No,0.0,0.0,0.0,0.0,-2561.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
123896,0,Cash loans,F,N,Y,2,67500.0,225000.0,10039.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.018209,-13868,-3008,-2638.0,-5396,,1,1,1,1,0,0,Sales staff,3.0,3,3,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.3989183291773772,0.6586740235305923,0.524496446363472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2318.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
232205,0,Cash loans,M,Y,Y,0,337500.0,755190.0,36459.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-18962,-1068,-8690.0,-2383,7.0,1,1,0,1,0,0,,2.0,2,2,MONDAY,10,0,0,0,0,0,0,Self-employed,,0.7312328943290428,0.7688075728291359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2054.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
